category_id,name,sku,brand,tags,unit,estimate_time,shipping_charges,mrp_price,discount_type,discount,stock,short_description,description,policy,video_url,seo_title,seo_tags,seo_description,gst,hsn,comission,condition,product_image_1,product_image_2,product_image_3,product_image_4,product_image_5,product_image_6
17,"Lenovo ThinkCentre M73Z AIO i5-4570S@2.90GHz, 4GB Ram, No HDD",2OW0503F,Lenovo,,pc,3 day,0,55.18,percentage,0,1,,"For sale is a Lenovo ThinkCentre M73Z AIO equipped with

* i5-4570S@2.90GHz
* 4GB Ram

No HDD included in sale. Computer boots to bios, no further testing. Sold as is, no warranty included in sale. Ships out by next business day.
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,new,https://images.sellbrite.com/production/31935/2OW0503F/505eba04-456a-590d-8ce3-f32b79a82bc0.jpg,https://images.sellbrite.com/production/31935/2OW0503F/daccd20d-140f-5f9c-958b-431cb5e76ac1.jpg,https://images.sellbrite.com/production/31935/2OW0503F/27e2984b-51b5-543d-be78-a0a813f68108.jpg,https://images.sellbrite.com/production/31935/2OW0503F/46b042c4-bd4f-5ec6-be75-ef8b90b67298.jpg,https://images.sellbrite.com/production/31935/2OW0503F/75c174ab-4ef9-591d-92f3-badaba7503e5.jpg,https://images.sellbrite.com/production/31935/2OW0503F/e8bd0b7e-3ad5-5b24-bb4c-5c927667cc2b.jpg
17,"Lenovo ThinkCentre M900, Core i5-6500, 8GB, 1TB HDD, W10",2DG0505B,Lenovo,,pc,3 day,0,106.69,percentage,0,1,,"For sale is a Lenovo ThinkCentre M900 equipped with

* Core i5-6500
* 8GB Ram
* 1TB HDD
* Windows 10
* Power Cable

This computer is functional. Arrives with a clean OS installation, with an activated Windows 10 license and updated drivers. Guaranteed to arrive well packaged and functional, 30 day warranty included in sale. Ships out by next business day.


Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/2DG0505B/a89a5663-956b-5bc3-8d8c-6bd18378218d.jpg,https://images.sellbrite.com/production/31935/2DG0505B/e8f7b7c5-c6ea-58b4-8f02-48473d7700a9.jpg,https://images.sellbrite.com/production/31935/2DG0505B/23ccac7b-f42a-5e10-922d-a7e510b809e8.jpg,https://images.sellbrite.com/production/31935/2DG0505B/86d8a415-6ed2-5728-b2a8-19bbff5a5ada.jpg,,
17,Motorola SURFboard SB5101U Cable Modem - New Open Box,AV48-L1,Motorola,,pc,3 day,0,1.44,percentage,0,1,,"For sale is a Motorola SURFboard SB5101U Cable Modem - New. Ships out by net business day.
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,new,https://images.sellbrite.com/production/31935/AV48-L1/705eacab-7119-53d9-a2d5-1dcf6bd56264.jpg,https://images.sellbrite.com/production/31935/AV48-L1/b954a029-ce60-55db-ad72-5badc50dd39e.jpg,https://images.sellbrite.com/production/31935/AV48-L1/5bb0f437-2d64-5efc-bfdb-4bd58792d12f.jpg,,,
17,Trendnet TEW-0A14DK Directional Antenna,OB1063-L2,TRENDnet,,pc,3 day,0,12.57,percentage,0,1,,"For sale is an: Trendnet TEW-0A14DK Directional Antenna

Note: Open Box - New

30 day warranty included in sale. Ships out by next business day.
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,new,https://images.sellbrite.com/production/31935/OB1063-L2/66b21409-76f3-5c8e-98d5-4fe875daa5c6.jpg,https://images.sellbrite.com/production/31935/OB1063-L2/ffbb1f76-a5fe-5962-8f25-75376230950c.jpg,https://images.sellbrite.com/production/31935/OB1063-L2/77549326-cbcc-5e3f-ad43-c80be605d34f.jpg,https://images.sellbrite.com/production/31935/OB1063-L2/220e3842-4675-56a0-b6c8-714741b6edfe.jpg,https://images.sellbrite.com/production/31935/OB1063-L2/a777bcd3-2ac1-5514-bfd1-3dd665f82448.jpg,https://images.sellbrite.com/production/31935/OB1063-L2/402f52ed-caa1-5ae5-b32e-fc31f5d5c080.jpg
17,Vintage Fujitsu FKB8725 series Size Mechanical Click Keyboard,EG712-L8,,,pc,3 day,0,7.02,percentage,0,1,,"For sale we have a Vintage Fujitsu FKB 8725 series Wired Keyboard.

Sold as pictured, keyboard was previously used.
No Extras, may need some detail cleaning.

*30 day warranty, ships out by next business day.
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,new,https://images.sellbrite.com/production/31935/EG712-L8/bd1fba25-a90c-5de6-b623-69c72cae25af.jpg,https://images.sellbrite.com/production/31935/EG712-L8/ccee788f-45d2-5102-81b9-c301cb01bcd2.jpg,https://images.sellbrite.com/production/31935/EG712-L8/545406c7-623e-5163-9eb3-069db62c259c.jpg,https://images.sellbrite.com/production/31935/EG712-L8/d987116d-d202-55c2-b943-25007f9d731b.jpg,,
17,Sun 599-2350-01 External SCSI Data Tape Drive Grey,2AA02241-L10,Sun Microsystems,,pc,3 day,0,28.72,percentage,0,1,,"For sale is a Sun 599-2350-01 External SCSI Data Tape Drive Grey.

Chipped case. 30 day warranty included in sale.

Ships out by next business day.
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/2AA02241-L10/d51d1ec3-15ab-52c1-bf56-0372623e23f3.jpg,https://images.sellbrite.com/production/31935/2AA02241-L10/77875d8d-1607-539b-b1a8-edf81652707a.jpg,https://images.sellbrite.com/production/31935/2AA02241-L10/7fb03925-5f46-5a06-a426-95c1dab26668.jpg,https://images.sellbrite.com/production/31935/2AA02241-L10/c7984856-316e-5eb8-92ed-1a8453460bca.jpg,,
17,Dell Power Vault 110T LTO2-EX1 SAS External Tape Drive,2OB03183-L10,Dell,,pc,3 day,0,36.93,percentage,0,1,,"For sale is an: Dell Power Vault 110T LTO2-EX1 SAS External Tape Drive

Note: Functional. Used in good condition. Sold as is shown in photos.

30 day warranty included in sale. Ships out by next business day.
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/2OB03183-L10/5b182018-ecec-5173-aad8-0e6ce2430211.jpg,https://images.sellbrite.com/production/31935/2OB03183-L10/b7ad5553-cf8b-5d1e-bea6-bca50607e36c.jpg,https://images.sellbrite.com/production/31935/2OB03183-L10/81dc10c3-ab23-5778-a3e0-92911974bcf7.jpg,https://images.sellbrite.com/production/31935/2OB03183-L10/0500ca77-7cee-55b3-8350-581e59ea9eaa.jpg,https://images.sellbrite.com/production/31935/2OB03183-L10/f4682602-1d3a-500e-813d-ed5284566df4.jpg,https://images.sellbrite.com/production/31935/2OB03183-L10/a6d0a384-4c44-5d79-96f0-5fd1fa228a43.jpg
17,"HP 200-5020 AIO, Pentium E5400 @ 2.7 GHz, 4GB RAM, 500GB HDD, W10H",CR1916-M,HP,,pc,3 day,0,40.99,percentage,0,1,,"For sale is an HP 200-5020 AIO equipped with

* Pentium E5400 @ 2.7 GHz CPU Processor
* 4GB Ram
* 500GB HDD
* Windows 10 Home
* HP Adapter

This computer has been tested and is functional. Arrives with a clean OS installation, with an activated Windows 10 license and updated drivers.

Guaranteed to arrive well packaged and functional, 30 day warranty included in sale. Ships out by next business day.",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/CR1916-M/1c16b479-90a1-5df9-b129-a18675a2dfc6.jpg,https://images.sellbrite.com/production/31935/CR1916-M/3d2311e6-4dbe-5450-a693-1af46bfb79f9.jpg,https://images.sellbrite.com/production/31935/CR1916-M/b9faeb02-9a78-5fe7-8b4f-b9dd5edc8ec5.jpg,https://images.sellbrite.com/production/31935/CR1916-M/77d13937-52a9-5c60-adf1-8585b46d2a84.jpg,https://images.sellbrite.com/production/31935/CR1916-M/93529c33-8e94-5b17-9613-574bf70bac72.jpg,https://images.sellbrite.com/production/31935/CR1916-M/bd0fefad-dc9a-5b01-b119-a256c3d57f77.jpg
17,"Dell 2213f 22"" Monitor w/ Screen Protector & Dell PRO2X Docking Station",CG132-M,Dell,,pc,3 day,0,29.45,percentage,0,1,,"We are starting off with 4 of these all in exactly the same A- to B condition: Dell 2213f 22"" Monitor w/ Screen Protector & Dell PRO2X Docking Station. The screens appear to have been protected by their screen protectors their entire life and are in great scratch-free condition. All have been tested and are working. 30 day warranty is included in sale. Ships out by next business day.",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/CG132-M/a2335fb1-3049-5436-9f9d-86157f326356.jpg,https://images.sellbrite.com/production/31935/CG132-M/e92276eb-e32f-536a-aec2-d0cb97a161b0.jpg,https://images.sellbrite.com/production/31935/CG132-M/6a1a23b8-f42f-5879-b8bc-1a5267111aeb.jpg,https://images.sellbrite.com/production/31935/CG132-M/df5873e8-20dc-584e-bfce-bbf509bdd675.jpg,https://images.sellbrite.com/production/31935/CG132-M/c964dc8a-5a97-5234-8bcb-c9c5b90454cd.jpg,https://images.sellbrite.com/production/31935/CG132-M/29796f1c-d464-5b9e-8f75-bfb875634e8d.jpg
17,VZ-R CDVH-01IP hdmi document camera (Parts & Repair),2OB-0618A-L10,VZ-R,,pc,3 day,0,35.21,percentage,0,1,,"For sale is a VZ-R CDVH-01IP hdmi document camera (Parts & Repair).

No power, sold as shown in photos. device only.

AS IS, no returns.

Ships out by next business day.",,,,,,0,0,0,new,https://images.sellbrite.com/production/31935/2OB-0618A-L10/8455cf32-8302-57f7-aef5-20b125473550.jpg,https://images.sellbrite.com/production/31935/2OB-0618A-L10/2fc18b95-24fb-5a67-991c-080c0d4562ab.jpg,https://images.sellbrite.com/production/31935/2OB-0618A-L10/7d79ee32-70de-5b9a-bc6a-9c4dda8324ac.jpg,https://images.sellbrite.com/production/31935/2OB-0618A-L10/c01e299a-ac1c-5de4-9fc8-e5c39a3e61ea.jpg,https://images.sellbrite.com/production/31935/2OB-0618A-L10/892648b6-78ab-5c17-8f60-0c75157935f0.jpg,
17,Allied Telesis AT-GS950/48 48 Port 10/100/1000 POE Switch,CR806-F4,Allied Telesis,,pc,3 day,0,57.74,percentage,0,1,,"For sale is an: Allied Telesis AT-GS950/48 48 Port 10/100/1000 POE Switch

Note: Tested for power, in used working condition. Sold as is shown in photos.

Thirty day warranty included in sale.

Ships out by next business day. Shipping to PO Box, PR, AK or HI extra.

Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/CR806-F4/4d5593d9-10bf-51a7-a14c-b8504c5ffe0f.jpg,https://images.sellbrite.com/production/31935/CR806-F4/e3222ff8-b604-5f41-9119-4326a0ba83f2.jpg,https://images.sellbrite.com/production/31935/CR806-F4/6d42119b-0efd-53c8-96c2-294c4043290d.jpg,https://images.sellbrite.com/production/31935/CR806-F4/b1d60345-775d-50d5-b778-51d68f993d49.jpg,https://images.sellbrite.com/production/31935/CR806-F4/57aeaa22-a803-5b9a-bc6c-7532bbf820b2.jpg,https://images.sellbrite.com/production/31935/CR806-F4/01681ee8-8240-5ee6-ab6c-842d2d827feb.jpg
17,Lot Of 6 Cisco CP-8841-K9 IP Phone w/ Handset,2AA020910-M1,Cisco,,pc,3 day,0,79.2,percentage,0,1,,"For sale is a Lot Of 6 Cisco CP-8841-K9 IP Phone w/ Handset.

Included are the six phones and handsets. Sold as shown in photos.

30 Day warranty / Ships by next business day.",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/2AA020910-M1/c8ced9c0-7062-56e4-84d9-fdbecca97813.jpg,https://images.sellbrite.com/production/31935/2AA020910-M1/b63e8585-e7c1-5d25-abb6-54b0d1c64427.jpg,,,,
17,LOT OF (2) SONICWALL Network Security Appliance 2400,OB446-F4,SonicWALL,,pc,3 day,0,16.17,percentage,0,1,,"For sale is an: LOT OF (2) SONICWALL Network Security Appliance 2400

Note: Tested and Functional. Used in good condition. Sold as is shown in photos. Includes power cable only.

30 day warranty included in sale. Ships out by next business day.
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/OB446-F4/da92a8f2-b2c3-5250-88da-99eea69d1bd9.jpg,https://images.sellbrite.com/production/31935/OB446-F4/314a4217-894d-5a9c-a861-8cd9f4a0142f.jpg,https://images.sellbrite.com/production/31935/OB446-F4/aaa53215-e637-5543-9ddf-a64d494aa1fc.jpg,https://images.sellbrite.com/production/31935/OB446-F4/33246b55-875d-5dd4-8a15-4eeb10a69d4d.jpg,https://images.sellbrite.com/production/31935/OB446-F4/3ef7aa87-28e7-5e85-9b95-3561496b0de5.jpg,https://images.sellbrite.com/production/31935/OB446-F4/ec6c996c-d1b3-5f81-85aa-cac4de152788.jpg
17,Epson LCD Projector EMP-1810 (314H) - No Remote,OB936-N1,Epson,,pc,3 day,0,45.33,percentage,0,1,,"For sale is an: Epson LCD Projector EMP-1810 (314H) - No Remote

Note: Tested and Functional with 314 Hour. in good condition. Sold as is shown in photos. Includes power cable and VGA cable only. No Remote

30 day warranty included in sale. Ships out by next business day.",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/OB936-N1/f1565fd5-df4c-54ae-b710-dc2c1b478ccb.jpg,https://images.sellbrite.com/production/31935/OB936-N1/7048614b-1e5d-5ba4-91cb-b1e8a0fbc023.jpg,https://images.sellbrite.com/production/31935/OB936-N1/46759b0c-987f-5cba-a1f5-cb87bc3e6c3e.jpg,https://images.sellbrite.com/production/31935/OB936-N1/9bb5d2ff-856f-5355-9bc3-84ca0a64f3c5.jpg,https://images.sellbrite.com/production/31935/OB936-N1/983c62db-82cf-5bf8-af32-d50d6780e8bf.jpg,https://images.sellbrite.com/production/31935/OB936-N1/a2030872-4684-546c-9e83-d4f7f226d90c.jpg
17,"HP ProDesk 600 G3 SFF i5-7500@3.4GHz, 20GB RAM, 512GB SSD, WiFi, W10P",2OB0514T-P1,HP,,pc,3 day,0,132.6,percentage,0,1,,"For sale is a HP ProDesk Desktop,

* i5-7500@3.4GHz
* 20GB RAM
* 256GB SSD
* Windows 10 Pro
* Power Cable

Sold as shown in photos. Includes charger only.

Clean OS installation with an activated Windows 10 license and updated drivers.

30 Day warranty / Tested and functional / Ships out by next business day.",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/2OB0514T-P1/029e84ed-1364-5f93-a855-23b2c6adeed8.jpg,https://images.sellbrite.com/production/31935/2OB0514T-P1/78109363-c7fd-5ea9-b9c8-cb78dfb35d5f.jpg,https://images.sellbrite.com/production/31935/2OB0514T-P1/10e9ae84-ee6d-5685-a33d-1d9beaa61072.jpg,https://images.sellbrite.com/production/31935/2OB0514T-P1/41f8445b-a3cb-5208-9672-90733c13bb2e.jpg,https://images.sellbrite.com/production/31935/2OB0514T-P1/c179780b-58cf-5aa2-9a87-2730abe1ed3f.jpg,https://images.sellbrite.com/production/31935/2OB0514T-P1/3a9e31b1-1f3d-579a-89d7-cfbc784cc7f9.jpg
17,"For sale is a lot of 2 Lenovo ThinkCentre M81 SFF i3-2120, 8GB Ram, No HDD",CG89-P2,Lenovo,,pc,3 day,0,37.7,percentage,0,1,,"For sale is a lot of 2 Lenovo ThinkCentre M81 SFF
i3-2120, 8GB Ram, No HDD, Missing Caddy.

Boots to bios, no further testing. Ships out by next business day.",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/CG89-P2/5299e220-0426-5c73-9cd5-75c053a7401e.jpg,https://images.sellbrite.com/production/31935/CG89-P2/93e5d13d-013b-58d2-95ff-e2dc9c55a463.jpg,https://images.sellbrite.com/production/31935/CG89-P2/964d10a6-e89c-51ba-8a5e-e2de9a07994f.jpg,https://images.sellbrite.com/production/31935/CG89-P2/8304fd0a-3ef6-5aad-ac10-942e408e70a1.jpg,,
17,"Acer S200HL 20"" Widescreen LED LCD Computer Monitor Display",EG1140-O,Acer,,pc,3 day,0,21.26,percentage,0,1,,"For sale today we have a Acer S200HL 20"" Widescreen LED LCD Computer Monitor Display.

Monitor was previously used, tested and is in great working condition.

No cracks/burns, sold as pictured. Includes power cable & VGA Cable.

*30 day warranty included, ships out by next business day.",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/EG1140-O/e6cdc6dc-ff78-5988-a175-daee733f1018.jpg,https://images.sellbrite.com/production/31935/EG1140-O/b18097df-7ec4-5d68-b927-059eebb6e1d2.jpg,https://images.sellbrite.com/production/31935/EG1140-O/46d587a1-8fc8-5d63-b78e-69dd32e012ea.jpg,https://images.sellbrite.com/production/31935/EG1140-O/9fbaf08c-7df0-5fa4-85a4-634ae3990354.jpg,,
